KEY,en,notes,sp,fr,de,it,pt-br,zh
NPC_BEANIES_BEANIESQUEST_INTRO_FARTFACE_3,[img:default]It's a living human ass that you can graft over a cat's muzzle.,,[img:default]Es un culo humano que se puede enganchar al bozal de un gato.,[img:default]C'est un cul d'humain vivant que l'on peut greffer sur le museau d'un chat.,"[img:default]Es ist ein noch lebendiger menschlicher Arsch, den man über eine Katzenschnauze transplantiert.",[img:default]È un sedere umano vivo che puoi innestare sopra il muso di un gatto.,[img:default]É um traseiro humano vivo que você pode colocar no focinho de um gato.,[img:default]你可以把活生生的人类屁股移植到猫的口鼻上。
NPC_BEANIES_BEANIESQUEST_INTRO_FARTFACE_4,[img:mocking]...it's full of farts!,,[img:mocking]¡Y está lleno de pedos!,[img:mocking]... il est rempli de pets&nbsp;!,[img:mocking]… Und er ist voller Fürze!,[img:mocking]...ed è pieno di scoregge!,[img:mocking]...e está cheio de flatulências!,[img:mocking]……里面全是屁！
NPC_BEANIES_BEANIESQUEST_INTRO_FARTFACE_5,[img:veryhappy]HAHAHAHA!,,"[img:veryhappy]¡JA, JA, JA!",[img:veryhappy]HAHAHAHA&nbsp;!,[img:veryhappy]HAHAHAHA!,[img:veryhappy]AH AH AH AH!,[img:veryhappy]HAHAHAHA!,[img:veryhappy]哈哈哈哈！
NPC_BEANIES_BEANIESQUEST_INTRO_FARTFACE_6,"[img:happy]It's so nasty, Stacy was dry heaving the whole night I was making it!",,[img:happy]Da tanto asco que Stacy estuvo potando toda la noche que pasé fabricándolo.,[img:happy]C'est tellement horrible que Stacy a eu des nausées pendant toute la nuit où je l'ai fabriqué&nbsp;!,"[img:happy]Es ist so eklig, dass Stacy die ganze Nacht, in der ich an ihm gearbeitet habe, gewürgt hat!","[img:happy]È assolutamente disgustoso, Stacy ha passato tutta la notte coi conati mentre lo costruivo!",[img:happy]É tão nojento! Stacy teve ânsia de vômito a noite inteira enquanto eu estava trabalhando nele!,[img:happy]真恶心，Stacy 在我做的那一整晚都干呕！
NPC_BEANIES_BEANIESQUEST_INTRO_FARTFACE_7,"[img:default]Take it to the end of {questdestination}, it will be funny!",,"[img:default]Llévalo hasta el final de {questdestination}, ¡será divertido!","[img:default]Il faut que tu finisses {questdestination} avec, ça va être marrant&nbsp;!",[img:default]Schließe folgendes Gebiet mit ihm ab: {questdestination}. Wird bestimmt lustig!,"[img:default]Portala alla fine di {questdestination}, sarà divertente!","[img:default]Leve-o para concluir {questdestination}, vai ser divertido!",[img:default]把它带到{questdestination}的尽头，会很有趣的！
NPC_BEANIES_BEANIESQUEST_COMPLETE_FARTFACE_1,"[img:veryhappy]HAHAHA!!!!
You actually did it!?",,"[img:veryhappy]¡Ja, ja, ja!
¿Lo has conseguido de verdad?","[img:veryhappy]HAHAHA&nbsp;!!!!
Tu l'as vraiment fait&nbsp;!?","[img:veryhappy]HAHAHA!!!
Du hast es echt geschafft?","[img:veryhappy]AH AH AH!!!
L'hai fatto davvero!?","[img:veryhappy]HAHAHA!!!!
Você conseguiu mesmo!?","[img:veryhappy]哈哈哈！！！！
你竟然真的做到了！？"
NPC_BEANIES_BEANIESQUEST_COMPLETE_FARTFACE_2,[img:mocking]That was a joke! I didn't really expect you to do it...,,[img:mocking]¡Era una broma! No esperaba que fueses capaz de hacerlo...,[img:mocking]C'était une blague&nbsp;! Je ne m'attendais pas vraiment à ce que tu acceptes...,"[img:mocking]Eigentlich war das ganze nur ein Witz. Hätte nicht gedacht, dass du es echt machen würdest&nbsp;…",[img:mocking]Era uno scherzo! Non mi aspettavo che andassi fino in fondo...,[img:mocking]Era uma piada! Eu não achei que você fazer de verdade...,[img:mocking]那只是个玩笑！我才没指望你真的去做呢……
NPC_BEANIES_BEANIESQUEST_COMPLETE_FARTFACE_3,"[img:happy]Whatever, good work I guess?",,"[img:happy]Bueno, pues... buen trabajo, supongo.","[img:happy]Bon, bah, beau travail alors&nbsp;?","[img:happy]Na ja, gute Arbeit, schätze ich?","[img:happy]Comunque, immagino che tu abbia fatto un buon lavoro...","[img:happy]Bem, que seja. Bom trabalho, eu acho?",[img:happy]随便啦，干得不错吧？
NPC_BEANIES_BEANIESQUEST_COMPLETE_FARTFACE_4,[img:default]Here is {questreward} coins for your time.[sfx:PickupCoin][pause:1][sfx:PickupCoin][pause:1][sfx:PickupCoin],,[img:default]Toma {questreward} monedas por tu tiempo.[sfx:PickupCoin][pause:1][sfx:PickupCoin][pause:1][sfx:PickupCoin],"[img:default]Tiens, {questreward} pièces pour la peine.[sfx:PickupCoin][pause:1][sfx:PickupCoin][pause:1][sfx:PickupCoin]",[img:default]Hier sind {questreward}&nbsp;Münzen für deine Mühen.[sfx:PickupCoin][pause:1][sfx:PickupCoin][pause:1][sfx:PickupCoin],[img:default]Ecco {questreward} monete per il tuo disturbo.[sfx:PickupCoin][pause:1][sfx:PickupCoin][pause:1][sfx:PickupCoin],[img:default]Aqui estão as {questreward} moedas pelo seu tempo.[sfx:PickupCoin][pause:1][sfx:PickupCoin][pause:1][sfx:PickupCoin],[img:default]这是给你花费时间的{questreward}金币。[sfx:PickupCoin][pause:1][sfx:PickupCoin][pause:1][sfx:PickupCoin]
NPC_BEANIES_BEANIESQUEST_COMPLETE_FARTFACE_5,"And since you are so into posteriors, you can have this robo ass I designed.",,"Y ya que te gustan tanto los traseros, toma este pandero robótico que he diseñado.","Et vu que tu sembles te passionner pour les postérieurs, tu peux aussi prendre ce cul de robot que j'ai conçu.","Und da du so auf Ärsche zu stehen scheinst, kannst du auch diesen Robo-Arsch haben.","E visto che ti piacciono tanto i deretani, puoi prendere anche questo sedere robotico che ho progettato.","E como você parece se interessar por posteriores, pode ficar com esse traseiro de robô que eu criei.",既然你这么喜欢屁股，这是我设计的机器屁股送给你。
NPC_BEANIES_BEANIESQUEST_COMPLETE_FARTFACE_6,"[img:happy]I'm not using it anymore, it's all yours!",,"[img:happy]Yo ya no lo uso, ¡así que para ti!","[img:happy]Je ne m'en sers plus du tout, il est tout à toi&nbsp;!","[img:happy]Ich brauche ihn nicht mehr, keine Angst.",[img:happy]Io non lo uso. Prendilo pure!,"[img:happy]Eu não vou mais usar, é todo seu!",[img:happy]我不用了，全给你了！
NPC_BEANIES_BEANIESQUEST_FAIL_FARTFACE_1,"[img:happy]Hahaha!
Well someone needs a class on social cues...",,"[img:happy]¡Ja, ja, ja!
Me parece que alguien necesita una lección sobre normas sociales.","[img:happy]Hahaha&nbsp;!
Je crois que quelqu'un a besoin d'un cours en indicateurs sociaux...","[img:happy]Hahaha!
Ich glaube, da kann jemand keine sozialen Signale lesen&nbsp;…","[img:happy]Ah ah ah!
Beh, a qualcuno servirebbe una lezioncina sui segnali non verbali...","[img:happy]Hahaha!
Bem, acho que alguém precisa de uma lições de etiqueta...","[img:happy]哈哈哈！
看来有人需要上一节社交暗示的课……"
NPC_BEANIES_BEANIESQUEST_FAIL_FARTFACE_2,I was obviously joking about that little side quest...,,"Obviamente, lo de la misión secundaria era una broma.",Il était évident que je n'étais pas sérieux à propos de cette petite quête secondaire...,Diese kleine Nebenquest war doch offensichtlich ein Witz&nbsp;…,Stavo ovviamente scherzando riguardo a quella missioncina secondaria...,Eu obviamente só fiz uma piada sobre aquela missão secundária...,我显然是在开关于那个支线任务的玩笑……
NPC_BEANIES_BEANIESQUEST_FAIL_FARTFACE_3,"[img:mocking]It was called Fart Face...
How could you think I was serious?",,"[img:mocking]A ver, que lo llamé Caraculo...
¿Cómo pudiste creerte que iba en serio?","[img:mocking]Son nom c'est Face de pet...
Et toi, t'as cru que c'était pour de vrai&nbsp;?","[img:mocking]Das Ding heißt Furzgesicht&nbsp;… Glaubst du wirklich, das meinte ich ernst?","[img:mocking]Con un nome come Faccia da Peto...
Come hai potuto pensare che facessi sul serio?","[img:mocking]O nome era ""cara de pum""...
Como você pode ter pensado que eu estava falando sério?","[img:mocking]它叫“屁脸”……
你怎么会以为我认真呢？"
NPC_BEANIES_BEANIESQUEST_FAIL_FARTFACE_4,"[img:angry]I'm a scientist doing real science stuff, not some street walker with a fart fetish!",,"[img:angry]Soy un científico que hace cosas de ciencia reales, no un flipado con un fetiche por los culos...","[img:angry]Je suis un scientifique qui fait de la vraie science, pas une péripatéticienne fétichiste des pets&nbsp;!","[img:angry]Ich bin promovierter Naturwissenschaftler, kein komischer Freak mit Furzfetisch!","[img:angry]Io porto avanti la vera scienza, non mi prostituisco con cose come il feticismo per le scoregge!","[img:angry]Eu sou um cientista fazendo ciência de verdade, não um qualquer com fetiche de pum!",[img:angry]我可是个科学家，做真正的科学研究，不是某个有屁癖的街头混混！
NPC_BEANIES_BEANIESQUEST_INTRO_SPIDERINJECTOR_1,[img:happy]INVENTION TIME!,,[img:happy]¡HORA DE INVENTAR!,[img:happy]J'AI ENCORE INVENTÉ&nbsp;!,[img:happy]ZEIT FÜR EINE NEUE ERFINDUNG!,[img:happy]È ORA DI INVENTARE!,[img:happy]HORA DA INVENÇÃO!,[img:happy]发明时间！
NPC_BEANIES_BEANIESQUEST_INTRO_SPIDERINJECTOR_2,[img:questioning]You know those tiny spiders you've seen on adventures?,,[img:questioning]¿Te acuerdas de las arañitas que te has encontrado en las aventuras?,[img:questioning]Tu vois les petites araignées que tu as croisées pendant tes aventures&nbsp;?,[img:questioning]Du hast auf deinen Abenteuern doch bestimmt schon diese kleinen Spinnen gesehen?,[img:questioning]Hai presente quei ragnetti che hai visto in giro durante le tue avventure?,[img:questioning]Sabe aquelas aranhinhas que você viu em suas aventuras?,[img:questioning]你知道那些你探险时见过的小蜘蛛吗？
NPC_BEANIES_BEANIESQUEST_INTRO_SPIDERINJECTOR_3,"[img:default]I found a way to put them into a tube thing, that injects 'em straight into your brain!",,[img:default]Pues he descubierto la forma de meterlas en un tubo e inyectarlas directamente en el cerebro.,[img:default]J'ai trouvé le moyen de les mettre dans une espèce de tube qui les injecte direct dans le cerveau&nbsp;!,"[img:default]Ich habe herausgefunden, wie man sie in kleine Tuben lockt, die man sich direkt ins Hirn jagen kann!",[img:default]Ho trovato un modo per metterli in un tubo che te li inietta direttamente nel cervello!,[img:default]Eu encontrei uma forma de colocá-las em uma espécie de tubo e injetá-las direto no seu cérebro!,[img:default]我找到一种方法把它们装进一个管子里，直接注射到你的大脑！
NPC_BEANIES_BEANIESQUEST_INTRO_SPIDERINJECTOR_4,[img:pondering]My theory is you can gain super powers from their bites!,,[img:pondering]Mi teoría es que te dan superpoderes al picarte.,"[img:pondering]Ma théorie, c'est qu'il serait possible d'obtenir des super pouvoirs en se faisant mordre&nbsp;!","[img:pondering]Wenn meine Theorie stimmt, bekommt man so Superkräfte!",[img:pondering]La mia teoria è che dai loro morsi si possano ottenere dei superpoteri!,[img:pondering]Minha teoria é a de que você pode ganhar super poderes com a mordida delas!,[img:pondering]我的理论是被它们咬了能获得超能力！
NPC_BEANIES_BEANIESQUEST_INTRO_SPIDERINJECTOR_5,"[img:default]I got the idea from that guy that the kids go nuts for, he dresses in a costume and shoots sticky stuff...",,"[img:default]La idea me vino del tipo ese que les gusta tanto a los críos, el que se pone disfraces y lanza cosas pegajosas...",[img:default]C'est l'autre en costume là qui m'a donné l'idée. Il se balade et tire des substances gluantes. Les gamins l'adorent...,"[img:default]Die Idee kam mir bei diesem Typen, den Kinder so lieben. Er hat ein komisches Kostüm und verschießt klebriges weißes Zeug&nbsp;…","[img:default]L'idea mi è venuta da quel tizio che piace a tutti i ragazzini, si veste con quel costume e spara roba appiccicosa...","[img:default]Eu tive essa ideia depois de ver o cara que as crianças adoram, aquele que veste uma fantasia e dispara umas coisas grudentas...",[img:default]我这个点子来自那个小孩们疯狂追捧的家伙，他穿着戏服，发射黏黏的东西……
NPC_BEANIES_BEANIESQUEST_INTRO_SPIDERINJECTOR_6,[img:pondering]What's his name again?... Something Jackson?,,[img:pondering]¿Cómo se llamaba? ¿Jackson no sé qué?,[img:pondering]C'est quoi son nom déjà&nbsp;?... Jackson quelque chose&nbsp;?,[img:pondering]Wie hieß der nochmal? …&nbsp;Irgendwas mit Jackson?,[img:pondering]Com'è che si chiamava?... Jackson qualcosa?,[img:pondering]Como é o nome dele mesmo?... Alguma coisa Jackson?,[img:pondering]他叫什么来着？……什么杰克逊？
NPC_BEANIES_BEANIESQUEST_INTRO_SPIDERINJECTOR_7,[img:default]Doesn't matter. Just at least finish {questdestination} so they have time to hatch!,,"[img:default]Bueno, da igual. Tú acaba {questdestination} por lo menos para darles tiempo a eclosionar.","[img:default]Bon, c'est pas grave. En tout cas, finis {questdestination} pour qu'elles aient le temps d'éclore&nbsp;!","[img:default]Ist ja auch egal. Du musst nur mindestens das folgende Gebiet abschließen: {questdestination}. Schließlich brauchen sie Zeit, um zu schlüpfen!",[img:default]Non importa. Arriva in fondo a {questdestination} così avranno il tempo di schiudersi!,"[img:default]Bem, não importa. Ao menos conclua {questdestination} para elas terem tempo de sair dos ovos!",[img:default]没关系。至少完成{questdestination} ，这样他们有时间孵化！
NPC_BEANIES_BEANIESQUEST_INTRO_SPIDERINJECTOR_8,[img:happy]So excited about this one!,,[img:happy]¡Qué emoción!,"[img:happy]Là, je suis vraiment impatient&nbsp;!",[img:happy]Ich bin schon so gespannt!,[img:happy]Non vedo l'ora di scoprire come andrà!,[img:happy]Estou tão animado com essa!,[img:happy]对此我非常兴奋！
NPC_BEANIES_BEANIESQUEST_COMPLETE_SPIDERINJECTOR_1,[img:veryhappy]SUCCESS!,,[img:veryhappy]¡ÉXITO!,[img:veryhappy]QUELLE RÉUSSITE&nbsp;!,[img:veryhappy]ES HAT GEKLAPPT!,[img:veryhappy]CHE GRANDE SUCCESSO!,[img:veryhappy]SUCESSO!,[img:veryhappy]成功！
NPC_BEANIES_BEANIESQUEST_COMPLETE_SPIDERINJECTOR_2,[img:happy]You did great out there!,,[img:happy]¡Lo has hecho genial!,[img:happy]Tu as fait du bon boulot&nbsp;!,[img:happy]Das hast du wirklich großartig gemacht!,[img:happy]Te la sei cavata alla grande!,[img:happy]Você se saiu muito bem!,[img:happy]你表现得很出色！
NPC_BEANIES_BEANIESQUEST_COMPLETE_SPIDERINJECTOR_3,"[img:default]Your cats will all no doubt perish from infection, but it's for the betterment of humanity as a whole.",,"[img:default]Todos tus gatos morirán por la infección, sin duda, pero será para mejorar a toda la humanidad.","[img:default]Tes chats vont probablement tous mourir à cause de l'infection, mais c'est pour le progrès de l'humanité tout entière.","[img:default]Deine Katzen werden natürlich alle an der Infektion sterben, aber schließlich war es für einen guten Zweck.","[img:default]Senza dubbio tutti i tuoi gatti moriranno a causa delle infezioni, ma è per il bene dell'umanità intera.","[img:default]Seus gatos certamente vão morrer com a infecção, mas é pelo avanço da humanidade como um todo.",[img:default]你的猫肯定会因感染而死去，但这是为了整个人类的利益。
NPC_BEANIES_BEANIESQUEST_COMPLETE_SPIDERINJECTOR_4,Because now we know spiders living in your brain isn't a good thing.,,Pero ahora sabemos que lo de tener arañas viviendo en el cerebro no es bueno.,"Car maintenant, on le sait&nbsp;: des araignées qui vivent dans le cerveau, c'est pas une bonne chose.","Denn jetzt haben wir bewiesen, dass es gar nicht gut für das Gehirn ist, wenn es voller Spinnen ist.",Perché ora sappiamo che avere dei ragni che vivono nel cervello non è una buona cosa.,Porque agora nós sabemos que ter aranhas no cérebro não faz bem.,因为现在我们知道大脑里住着蜘蛛不是件好事。
NPC_BEANIES_BEANIESQUEST_COMPLETE_SPIDERINJECTOR_5,"[img:pondering]Well I mean, it might work if it were fleas... Yeah, or maggots?",,"[img:pondering]O sea, quizá funcionaría si fuesen pulgas... o gusanos..., ¿no?","[img:pondering]Enfin, ça marcherait peut-être avec des puces... Oui, ou des asticots&nbsp;?","[img:pondering]Hm, aber vielleicht&nbsp;… Vielleicht klappt es mit Flöhen&nbsp;… Oder Maden?",[img:pondering]Cioè... magari potrebbe funzionare se fossero pulci... giusto? O larve?,"[img:pondering]Bem, digo, talvez funcione com pulgas... É, ou vermes?",[img:pondering]嗯，我是说，如果是跳蚤……嗯，或者蛆虫，可能有效？
NPC_BEANIES_BEANIESQUEST_COMPLETE_SPIDERINJECTOR_6,"[img:questioning]...
Gotta find something to write this down on.",,"[img:questioning]...
A ver, esto tengo que apuntarlo...","[img:questioning]...
Il faut que je trouve un endroit où écrire tout ça.",[img:questioning]… Das muss ich mir gleich aufschreiben.,"[img:questioning]...
Devo appuntarmelo da qualche parte.","[img:questioning]...
Preciso de um papel para anotar isso.","[img:questioning]...
得找点东西记下来。"
NPC_BEANIES_BEANIESQUEST_COMPLETE_SPIDERINJECTOR_7,"[img:default]Oh, before you go here's {questreward} coins, and you can keep the brain spiders...
They are on the house![sfx:PickupCoin][pause:1][sfx:PickupCoin][pause:1][sfx:PickupCoin]",,"[img:default]Ah, antes de que te vayas, toma {questreward} monedas, y puedes quedarte con las arañas también.
¡Invita la casa![sfx:PickupCoin][pause:1][sfx:PickupCoin][pause:1][sfx:PickupCoin]","[img:default]Oh, avant que tu ne files, voilà tes {questreward} pièces. Et tu peux garder les araignées de cerveau...
C'est cadeau&nbsp;![sfx:PickupCoin][pause:1][sfx:PickupCoin][pause:1][sfx:PickupCoin]","[img:default]Oh, hier sind {questreward}&nbsp;Münzen, bevor du gehst. Und die Gehirnspinnen kannst du behalten&nbsp;… Die gehen aufs Haus![sfx:PickupCoin][pause:1][sfx:PickupCoin][pause:1][sfx:PickupCoin]","[img:default]Oh, prima che te ne vada, ecco {questreward} monete, e puoi tenere i ragni cerebrali...
sono offerti dalla casa![sfx:PickupCoin][pause:1][sfx:PickupCoin][pause:1][sfx:PickupCoin]","[img:default]Oh, antes que você vá embora, aqui estão as {questreward} moedas. Pode ficar com as aranhas cerebrais...
Por conta da casa![sfx:PickupCoin][pause:1][sfx:PickupCoin][pause:1][sfx:PickupCoin]","[img:default]哦，走之前给你{questreward}金币，脑蜘蛛你可以留下……
这点小意思！[sfx:PickupCoin][pause:1][sfx:PickupCoin][pause:1][sfx:PickupCoin]"
